       27	2025-01-02 09:06:10	1	0	1	0
        9	2025-01-02 09:07:36	1	0	1	0
       23	2025-01-02 09:21:30	1	0	1	0
       25	2025-01-02 09:25:54	1	0	1	0
       24	2025-01-02 10:01:18	1	0	1	0
       26	2025-01-02 10:31:26	1	0	1	0
        1	2025-01-02 10:41:56	1	0	1	0
       12	2025-01-02 10:43:32	1	0	1	0
        4	2025-01-02 10:52:26	1	0	1	0
        5	2025-01-02 10:58:11	1	0	1	0
       12	2025-01-02 16:02:13	1	0	1	0
       12	2025-01-02 16:02:58	1	0	1	0
        9	2025-01-02 18:04:26	1	0	1	0
       27	2025-01-02 18:12:34	1	0	1	0
       25	2025-01-02 18:50:26	1	0	1	0
       23	2025-01-02 18:50:31	1	0	1	0
       24	2025-01-02 18:56:52	1	0	1	0
        1	2025-01-02 18:57:10	1	0	1	0
        5	2025-01-02 18:58:13	1	0	1	0
       26	2025-01-02 19:27:13	1	0	1	0
        4	2025-01-02 20:36:34	1	0	1	0
       27	2025-01-03 09:04:11	1	0	1	0
        9	2025-01-03 09:04:17	1	0	1	0
       23	2025-01-03 09:22:36	1	0	1	0
       25	2025-01-03 09:24:01	1	0	1	0
       24	2025-01-03 10:06:47	1	0	1	0
       26	2025-01-03 10:30:19	1	0	1	0
        4	2025-01-03 10:49:02	1	0	1	0
        4	2025-01-03 10:49:03	1	0	1	0
        5	2025-01-03 10:58:48	1	0	1	0
        1	2025-01-03 10:58:50	1	0	1	0
       12	2025-01-03 12:33:47	1	0	1	0
       12	2025-01-03 16:29:17	1	0	1	0
        9	2025-01-03 18:18:30	1	0	1	0
       27	2025-01-03 18:20:29	1	0	1	0
       10	2025-01-03 18:24:47	1	0	1	0
       23	2025-01-03 18:32:53	1	0	1	0
       25	2025-01-03 18:32:58	1	0	1	0
        5	2025-01-03 18:58:40	1	0	1	0
       24	2025-01-03 19:01:43	1	0	1	0
        1	2025-01-03 19:01:46	1	0	1	0
       26	2025-01-03 19:27:52	1	0	1	0
       27	2025-01-04 08:59:02	1	0	1	0
        9	2025-01-04 08:59:10	1	0	1	0
       25	2025-01-04 09:19:28	1	0	1	0
       25	2025-01-04 09:19:30	1	0	1	0
       23	2025-01-04 09:24:41	1	0	1	0
       10	2025-01-04 09:50:54	1	0	1	0
       24	2025-01-04 10:05:13	1	0	1	0
       26	2025-01-04 10:27:28	1	0	1	0
        1	2025-01-04 10:39:22	1	0	1	0
        4	2025-01-04 10:52:17	1	0	1	0
        5	2025-01-04 10:53:55	1	0	1	0
       12	2025-01-04 11:57:38	1	0	1	0
       12	2025-01-04 16:07:04	1	0	1	0
        9	2025-01-04 17:48:47	1	0	1	0
       27	2025-01-04 18:11:02	1	0	1	0
        5	2025-01-04 18:20:43	1	0	1	0
       23	2025-01-04 18:51:04	1	0	1	0
       25	2025-01-04 18:51:07	1	0	1	0
       24	2025-01-04 18:56:58	1	0	1	0
        1	2025-01-04 18:57:10	1	0	1	0
        1	2025-01-04 18:57:11	1	0	1	0
       26	2025-01-04 19:24:22	1	0	1	0
        4	2025-01-04 21:09:17	1	0	1	0
       27	2025-01-06 09:00:53	1	0	1	0
        9	2025-01-06 09:00:59	1	0	1	0
        9	2025-01-06 09:03:53	1	0	1	0
       23	2025-01-06 09:20:42	1	0	1	0
       25	2025-01-06 09:24:26	1	0	1	0
       10	2025-01-06 09:30:46	1	0	1	0
       24	2025-01-06 09:58:03	1	0	1	0
       26	2025-01-06 10:28:25	1	0	1	0
        1	2025-01-06 10:40:15	1	0	1	0
        4	2025-01-06 10:44:50	1	0	1	0
        5	2025-01-06 10:56:14	1	0	1	0
       12	2025-01-06 10:59:00	1	0	1	0
       12	2025-01-06 15:07:45	1	0	1	0
        9	2025-01-06 18:00:14	1	0	1	0
       27	2025-01-06 18:06:42	1	0	1	0
       10	2025-01-06 18:25:31	1	0	1	0
       23	2025-01-06 18:27:25	1	0	1	0
       24	2025-01-06 18:57:04	1	0	1	0
        5	2025-01-06 18:59:37	1	0	1	0
        1	2025-01-06 19:02:54	1	0	1	0
       25	2025-01-06 19:04:51	1	0	1	0
        1	2025-01-06 19:06:44	1	0	1	0
       26	2025-01-06 19:26:44	1	0	1	0
        4	2025-01-06 20:36:25	1	0	1	0
       27	2025-01-07 08:33:00	1	0	1	0
        9	2025-01-07 09:01:06	1	0	1	0
       23	2025-01-07 09:22:38	1	0	1	0
       25	2025-01-07 09:26:35	1	0	1	0
       10	2025-01-07 09:38:51	1	0	1	0
       24	2025-01-07 09:59:45	1	0	1	0
       26	2025-01-07 10:30:23	1	0	1	0
        1	2025-01-07 10:43:05	1	0	1	0
        4	2025-01-07 10:47:09	1	0	1	0
        5	2025-01-07 10:58:30	1	0	1	0
       12	2025-01-07 12:01:13	1	0	1	0
       12	2025-01-07 16:13:25	1	0	1	0
        9	2025-01-07 17:49:13	1	0	1	0
        9	2025-01-07 17:49:16	1	0	1	0
       27	2025-01-07 18:04:12	1	0	1	0
       10	2025-01-07 18:25:49	1	0	1	0
       23	2025-01-07 18:39:22	1	0	1	0
       25	2025-01-07 18:39:26	1	0	1	0
        5	2025-01-07 18:56:52	1	0	1	0
       24	2025-01-07 18:58:49	1	0	1	0
        1	2025-01-07 18:59:12	1	0	1	0
       26	2025-01-07 19:27:01	1	0	1	0
        4	2025-01-07 20:35:09	1	0	1	0
       27	2025-01-08 08:33:50	1	0	1	0
        9	2025-01-08 09:03:40	1	0	1	0
       23	2025-01-08 09:17:37	1	0	1	0
       25	2025-01-08 09:18:07	1	0	1	0
       10	2025-01-08 09:34:56	1	0	1	0
       24	2025-01-08 10:10:50	1	0	1	0
       26	2025-01-08 10:30:04	1	0	1	0
        4	2025-01-08 10:49:53	1	0	1	0
       12	2025-01-08 10:58:39	1	0	1	0
        5	2025-01-08 10:58:48	1	0	1	0
        1	2025-01-08 10:59:53	1	0	1	0
       12	2025-01-08 14:57:23	1	0	1	0
       12	2025-01-08 15:45:21	1	0	1	0
       12	2025-01-08 16:13:54	1	0	1	0
        9	2025-01-08 18:00:04	1	0	1	0
       27	2025-01-08 18:04:14	1	0	1	0
       23	2025-01-08 18:27:35	1	0	1	0
       10	2025-01-08 18:29:27	1	0	1	0
       25	2025-01-08 18:42:49	1	0	1	0
       24	2025-01-08 18:55:27	1	0	1	0
        1	2025-01-08 18:55:32	1	0	1	0
        5	2025-01-08 18:56:17	1	0	1	0
       26	2025-01-08 19:27:05	1	0	1	0
       27	2025-01-09 08:35:48	1	0	1	0
        9	2025-01-09 09:06:07	1	0	1	0
       25	2025-01-09 09:14:09	1	0	1	0
       23	2025-01-09 09:23:10	1	0	1	0
       10	2025-01-09 09:44:37	1	0	1	0
       24	2025-01-09 09:54:36	1	0	1	0
       26	2025-01-09 10:26:21	1	0	1	0
        1	2025-01-09 10:43:05	1	0	1	0
        4	2025-01-09 10:51:23	1	0	1	0
        5	2025-01-09 10:59:31	1	0	1	0
       12	2025-01-09 11:09:45	1	0	1	0
       12	2025-01-09 15:37:31	1	0	1	0
        9	2025-01-09 17:50:59	1	0	1	0
       10	2025-01-09 18:28:08	1	0	1	0
       25	2025-01-09 18:41:50	1	0	1	0
        1	2025-01-09 18:54:15	1	0	1	0
       24	2025-01-09 18:54:25	1	0	1	0
       23	2025-01-09 18:55:40	1	0	1	0
        5	2025-01-09 18:57:04	1	0	1	0
       26	2025-01-09 19:28:12	1	0	1	0
        4	2025-01-09 20:34:48	1	0	1	0
       27	2025-01-10 08:35:49	1	0	1	0
        9	2025-01-10 09:01:32	1	0	1	0
       23	2025-01-10 09:15:36	1	0	1	0
       25	2025-01-10 09:27:19	1	0	1	0
       10	2025-01-10 09:33:27	1	0	1	0
       24	2025-01-10 10:01:03	1	0	1	0
       26	2025-01-10 10:25:15	1	0	1	0
        5	2025-01-10 10:58:03	1	0	1	0
        1	2025-01-10 10:59:05	1	0	1	0
       12	2025-01-10 10:59:13	1	0	1	0
        4	2025-01-10 11:00:48	1	0	1	0
       26	2025-01-10 13:57:25	1	0	1	0
